no_inline,1000000,0.00209921
no_inline,1000000,0.00206696
no_inline,1000000,0.00206533
no_inline,1000000,0.00207071
no_inline,1000000,0.00292588
no_inline,1000000,0.00425908
no_inline,1000000,0.00345612
no_inline,1000000,0.00345363
no_inline,1000000,0.00309367
no_inline,1000000,0.0029345
